id,score_date,csat_score,csat_response_rate,nps_score,nps_score_all_time,avg_nps_rating,avg_nps_rating_all_time,outreach_call_90dayflag,num_low_sev_outages,num_high_sev_outages,has_high_sev_outage,months_since_high_sev_outage,num_tickets_deflected,max_tickets_per_agent
JMAN_2474033,2023-01-13,0.0,0.0,9.401423027166883,19.244149272612272,6.782406209573092,7.286464263124604,0.0,9.0,0.0,0.0,10.0,0.0,0.0
JMAN_10227669,2023-03-10,0.0,0.0,9.401423027166883,19.244149272612272,6.782406209573092,7.286464263124604,0.0,9.0,0.0,0.0,8.0,0.0,0.0
JMAN_2451147,2023-02-03,0.0,0.0,-100.0,-100.0,4.0,4.0,0.0,10.0,0.0,0.0,5.0,0.0,30.0
JMAN_9000773,2023-03-03,100.0,36.0,9.401423027166883,19.244149272612272,6.782406209573092,7.286464263124604,1.0,10.0,0.0,0.0,6.0,0.0,1.0
JMAN_2407642,2023-02-17,0.0,0.0,9.401423027166883,19.244149272612272,6.782406209573092,7.286464263124604,0.0,8.0,0.0,0.0,3.0,0.0,0.0
JMAN_9007138,2023-01-06,0.0,0.0,9.401423027166883,19.244149272612272,6.782406209573092,7.286464263124604,0.0,5.0,0.0,0.0,2.0,0.0,0.0
JMAN_2441230,2023-01-06,0.0,0.0,9.401423027166883,19.244149272612272,6.782406209573092,7.286464263124604,0.0,0.0,0.0,0.0,13.0,0.0,1.0
JMAN_2483316,2023-01-06,0.0,0.0,9.401423027166883,19.244149272612272,6.782406209573092,7.286464263124604,0.0,3.0,0.0,0.0,1.0,0.0,21.0
JMAN_17656192,2023-03-24,0.0,0.0,9.401423027166883,19.244149272612272,6.782406209573092,7.286464263124604,0.0,0.0,0.0,0.0,9.043199429945666,0.0,0.0
JMAN_16385554,2023-03-24,0.0,0.0,9.401423027166883,19.244149272612272,6.782406209573092,7.286464263124604,0.0,10.0,0.0,0.0,9.043199429945666,0.0,0.0
JMAN_10575478,2023-01-20,0.0,0.0,9.401423027166883,19.244149272612272,6.782406209573092,7.286464263124604,0.0,7.0,1.0,1.0,1.0,0.0,50.0
JMAN_11018677,2023-03-31,0.0,0.0,9.401423027166883,0.0,6.782406209573092,8.0,0.0,7.0,0.0,0.0,12.0,0.0,38.0
JMAN_2468805,2023-01-13,0.0,0.0,9.401423027166883,19.244149272612272,6.782406209573092,7.286464263124604,0.0,5.0,0.0,0.0,3.0,0.0,6.0
JMAN_9221334,2023-01-13,0.0,0.0,9.401423027166883,19.244149272612272,6.782406209573092,7.286464263124604,1.0,9.0,0.0,0.0,10.0,0.0,52.0
JMAN_18410407,2023-03-03,0.0,0.0,9.401423027166883,19.244149272612272,6.782406209573092,7.286464263124604,0.0,0.0,0.0,0.0,9.043199429945666,0.0,0.0
JMAN_2478280,2023-02-03,0.0,0.0,9.401423027166883,19.244149272612272,6.782406209573092,7.286464263124604,0.0,0.0,0.0,0.0,20.0,0.0,0.0
JMAN_9111310,2023-03-31,0.0,0.0,9.401423027166883,19.244149272612272,6.782406209573092,7.286464263124604,0.0,7.0,0.0,0.0,12.0,9.0,35.0
JMAN_2437713,2023-01-06,0.0,0.0,9.401423027166883,19.244149272612272,6.782406209573092,7.286464263124604,0.0,4.0,0.0,0.0,10.0,0.0,1.0
JMAN_10979316,2023-03-24,0.0,0.0,9.401423027166883,0.0,6.782406209573092,8.0,0.0,2.0,0.0,0.0,3.0,0.0,2.0
JMAN_2474309,2023-01-27,0.0,0.0,100.0,100.0,10.0,10.0,0.0,8.0,0.0,0.0,3.0,0.0,0.0
JMAN_2388391,2023-02-24,0.0,0.0,9.401423027166883,19.244149272612272,6.782406209573092,7.286464263124604,0.0,0.0,0.0,0.0,20.0,0.0,0.0
JMAN_2461046,2023-03-17,0.0,0.0,9.401423027166883,100.0,6.782406209573092,9.0,0.0,5.0,0.0,0.0,3.0,0.0,53.0
JMAN_9084076,2023-02-17,0.0,0.0,9.401423027166883,19.244149272612272,6.782406209573092,7.286464263124604,0.0,8.0,0.0,0.0,11.0,0.0,0.0
JMAN_2452473,2023-02-03,0.0,0.0,9.401423027166883,19.244149272612272,6.782406209573092,7.286464263124604,0.0,10.0,0.0,0.0,11.0,0.0,27.0
JMAN_2475275,2023-01-27,0.0,0.0,9.401423027166883,19.244149272612272,6.782406209573092,7.286464263124604,0.0,0.0,0.0,0.0,19.0,0.0,113.0
JMAN_9075122,2023-01-20,0.0,0.0,9.401423027166883,19.244149272612272,6.782406209573092,7.286464263124604,0.0,8.0,0.0,0.0,10.0,0.0,0.0
JMAN_2477395,2023-03-03,0.0,0.0,9.401423027166883,19.244149272612272,6.782406209573092,7.286464263124604,0.0,10.0,0.0,0.0,6.0,0.0,0.0
JMAN_2325725,2023-02-17,0.0,0.0,9.401423027166883,100.0,6.782406209573092,9.0,0.0,8.0,0.0,0.0,3.0,0.0,24.0
JMAN_2480410,2023-02-10,0.0,0.0,9.401423027166883,100.0,6.782406209573092,10.0,0.0,11.0,0.0,0.0,5.0,0.0,10.0
JMAN_2412645,2023-02-17,0.0,0.0,9.401423027166883,19.244149272612272,6.782406209573092,7.286464263124604,0.0,11.0,0.0,0.0,5.0,0.0,35.0
JMAN_2452339,2023-03-03,0.0,0.0,9.401423027166883,19.244149272612272,6.782406209573092,7.286464263124604,0.0,7.0,0.0,0.0,4.0,0.0,0.0
JMAN_18005774,2023-03-24,0.0,0.0,9.401423027166883,19.244149272612272,6.782406209573092,7.286464263124604,0.0,0.0,0.0,0.0,9.043199429945666,0.0,0.0
JMAN_9208635,2023-01-06,0.0,0.0,9.401423027166883,19.244149272612272,6.782406209573092,7.286464263124604,0.0,3.0,1.0,1.0,1.0,0.0,187.0
JMAN_11710046,2023-02-24,100.0,31.0,9.401423027166883,100.0,6.782406209573092,10.0,0.0,0.0,0.0,0.0,9.043199429945666,6.0,7.0
JMAN_9028641,2023-03-10,0.0,0.0,9.401423027166883,19.244149272612272,6.782406209573092,7.286464263124604,0.0,8.0,0.0,0.0,6.0,0.0,10.0
JMAN_2453359,2023-03-24,0.0,0.0,9.401423027166883,19.244149272612272,6.782406209573092,7.286464263124604,0.0,0.0,0.0,0.0,21.0,0.0,136.0
JMAN_9035528,2023-02-10,0.0,0.0,9.401423027166883,19.244149272612272,6.782406209573092,7.286464263124604,0.0,12.0,0.0,0.0,11.0,0.0,88.0
JMAN_12791979,2023-02-10,0.0,0.0,9.401423027166883,19.244149272612272,6.782406209573092,7.286464263124604,0.0,0.0,0.0,0.0,9.043199429945666,0.0,2.0
JMAN_10348982,2023-03-10,0.0,0.0,9.401423027166883,19.244149272612272,6.782406209573092,7.286464263124604,0.0,8.0,0.0,0.0,6.0,0.0,334.0
JMAN_2468966,2023-02-10,0.0,0.0,9.401423027166883,19.244149272612272,6.782406209573092,7.286464263124604,0.0,8.0,0.0,0.0,3.0,0.0,6.0
JMAN_2447279,2023-01-06,0.0,0.0,9.401423027166883,19.244149272612272,6.782406209573092,7.286464263124604,0.0,7.0,0.0,0.0,4.0,0.0,0.0
JMAN_2456825,2023-02-10,0.0,0.0,9.401423027166883,19.244149272612272,6.782406209573092,7.286464263124604,0.0,12.0,0.0,0.0,11.0,0.0,18.0
JMAN_2473789,2023-03-24,0.0,0.0,0.0,0.0,7.0,7.0,0.0,10.0,0.0,0.0,12.0,0.0,25.0
JMAN_9002379,2023-03-17,67.0,33.0,9.401423027166883,19.244149272612272,6.782406209573092,7.286464263124604,0.0,0.0,0.0,0.0,21.0,0.0,14.0
JMAN_9014472,2023-01-20,0.0,0.0,9.401423027166883,19.244149272612272,6.782406209573092,7.286464263124604,0.0,7.0,0.0,0.0,4.0,0.0,0.0
JMAN_9014472,2023-03-03,0.0,0.0,9.401423027166883,19.244149272612272,6.782406209573092,7.286464263124604,0.0,10.0,0.0,0.0,6.0,0.0,0.0
JMAN_2445629,2023-02-24,100.0,33.0,9.401423027166883,19.244149272612272,6.782406209573092,7.286464263124604,1.0,12.0,0.0,0.0,11.0,0.0,12.0
JMAN_2480262,2023-03-03,0.0,0.0,9.401423027166883,19.244149272612272,6.782406209573092,7.286464263124604,0.0,11.0,0.0,0.0,12.0,0.0,0.0
JMAN_9003564,2023-02-24,0.0,0.0,9.401423027166883,19.244149272612272,6.782406209573092,7.286464263124604,0.0,0.0,0.0,0.0,14.0,0.0,77.0
JMAN_2463062,2023-01-20,0.0,0.0,9.401423027166883,19.244149272612272,6.782406209573092,7.286464263124604,0.0,0.0,0.0,0.0,13.0,0.0,8.0
JMAN_2463062,2023-01-27,0.0,0.0,9.401423027166883,19.244149272612272,6.782406209573092,7.286464263124604,0.0,0.0,0.0,0.0,13.0,0.0,5.0
JMAN_2461834,2023-01-27,0.0,0.0,9.401423027166883,19.244149272612272,6.782406209573092,7.286464263124604,0.0,8.0,0.0,0.0,10.0,0.0,0.0
JMAN_2461834,2023-03-17,0.0,0.0,9.401423027166883,19.244149272612272,6.782406209573092,7.286464263124604,0.0,10.0,0.0,0.0,12.0,0.0,0.0
JMAN_13302332,2023-03-24,100.0,33.0,9.401423027166883,19.244149272612272,6.782406209573092,7.286464263124604,0.0,0.0,0.0,0.0,9.043199429945666,0.0,52.0
JMAN_2469242,2023-03-24,0.0,0.0,9.401423027166883,19.244149272612272,6.782406209573092,7.286464263124604,0.0,0.0,0.0,0.0,21.0,0.0,9.0
JMAN_2478859,2023-03-10,0.0,0.0,9.401423027166883,19.244149272612272,6.782406209573092,7.286464263124604,0.0,10.0,0.0,0.0,12.0,0.0,103.0
JMAN_2378161,2023-01-13,0.0,0.0,9.401423027166883,19.244149272612272,6.782406209573092,7.286464263124604,0.0,6.0,0.0,0.0,6.0,0.0,176.0
JMAN_2402232,2023-03-24,100.0,18.0,9.401423027166883,19.244149272612272,6.782406209573092,7.286464263124604,0.0,0.0,0.0,0.0,21.0,1.0,239.0
JMAN_9001024,2023-03-03,0.0,0.0,9.401423027166883,19.244149272612272,6.782406209573092,7.286464263124604,0.0,11.0,0.0,0.0,12.0,0.0,26.0
JMAN_10909526,2023-01-27,0.0,0.0,9.401423027166883,19.244149272612272,6.782406209573092,7.286464263124604,0.0,0.0,0.0,0.0,15.0,0.0,0.0
JMAN_18362857,2023-02-03,0.0,0.0,9.401423027166883,19.244149272612272,6.782406209573092,7.286464263124604,0.0,0.0,0.0,0.0,9.043199429945666,0.0,0.0
JMAN_10361494,2023-01-20,0.0,0.0,9.401423027166883,19.244149272612272,6.782406209573092,7.286464263124604,0.0,4.0,0.0,0.0,3.0,0.0,0.0
JMAN_9002816,2023-02-24,0.0,0.0,9.401423027166883,19.244149272612272,6.782406209573092,7.286464263124604,0.0,12.0,0.0,0.0,11.0,0.0,14.0
JMAN_9003121,2023-02-24,0.0,0.0,9.401423027166883,19.244149272612272,6.782406209573092,7.286464263124604,0.0,8.0,0.0,0.0,11.0,610.0,117.0
JMAN_18409549,2023-02-24,0.0,0.0,9.401423027166883,19.244149272612272,6.782406209573092,7.286464263124604,0.0,0.0,0.0,0.0,9.043199429945666,0.0,0.0
JMAN_18410393,2023-02-03,0.0,0.0,9.401423027166883,19.244149272612272,6.782406209573092,7.286464263124604,0.0,0.0,0.0,0.0,9.043199429945666,0.0,0.0
JMAN_9038779,2023-01-27,0.0,0.0,9.401423027166883,19.244149272612272,6.782406209573092,7.286464263124604,0.0,6.0,0.0,0.0,4.0,0.0,0.0
JMAN_9471486,2023-02-17,0.0,0.0,9.401423027166883,19.244149272612272,6.782406209573092,7.286464263124604,0.0,9.0,1.0,1.0,1.0,0.0,440.0
JMAN_2460735,2023-01-27,0.0,0.0,9.401423027166883,19.244149272612272,6.782406209573092,7.286464263124604,0.0,0.0,0.0,0.0,19.0,1.0,186.0
JMAN_2452905,2023-01-20,0.0,0.0,9.401423027166883,19.244149272612272,6.782406209573092,7.286464263124604,0.0,2.0,0.0,0.0,1.0,0.0,0.0
JMAN_2444949,2023-02-17,0.0,0.0,9.401423027166883,19.244149272612272,6.782406209573092,7.286464263124604,0.0,10.0,0.0,0.0,11.0,0.0,0.0
JMAN_2476133,2023-03-24,0.0,0.0,9.401423027166883,19.244149272612272,6.782406209573092,7.286464263124604,0.0,10.0,0.0,0.0,12.0,0.0,12.0
JMAN_9391855,2023-01-27,0.0,0.0,9.401423027166883,19.244149272612272,6.782406209573092,7.286464263124604,0.0,0.0,0.0,0.0,19.0,0.0,92.0
JMAN_9038496,2023-03-17,0.0,0.0,9.401423027166883,19.244149272612272,6.782406209573092,7.286464263124604,0.0,0.0,0.0,0.0,21.0,0.0,169.0
JMAN_2456825,2023-01-27,0.0,0.0,9.401423027166883,19.244149272612272,6.782406209573092,7.286464263124604,0.0,8.0,0.0,0.0,10.0,0.0,12.0
JMAN_16719774,2023-02-24,0.0,0.0,9.401423027166883,19.244149272612272,6.782406209573092,7.286464263124604,0.0,0.0,0.0,0.0,9.043199429945666,0.0,0.0
JMAN_9019244,2023-02-03,0.0,0.0,9.401423027166883,19.244149272612272,6.782406209573092,7.286464263124604,0.0,9.0,0.0,0.0,11.0,7.0,96.0
JMAN_9111310,2023-02-24,0.0,0.0,9.401423027166883,19.244149272612272,6.782406209573092,7.286464263124604,0.0,12.0,0.0,0.0,11.0,13.0,46.0
JMAN_18410412,2023-01-13,0.0,0.0,9.401423027166883,19.244149272612272,6.782406209573092,7.286464263124604,0.0,0.0,0.0,0.0,9.043199429945666,0.0,0.0
JMAN_2437417,2023-02-03,0.0,0.0,-100.0,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,24.0,316.0
JMAN_9040231,2023-03-24,0.0,0.0,9.401423027166883,19.244149272612272,6.782406209573092,7.286464263124604,0.0,8.0,0.0,0.0,12.0,0.0,2.0
JMAN_10489734,2023-02-03,0.0,0.0,9.401423027166883,19.244149272612272,6.782406209573092,7.286464263124604,0.0,8.0,0.0,0.0,3.0,0.0,0.0
JMAN_13993883,2023-03-03,0.0,0.0,100.0,100.0,10.0,10.0,0.0,0.0,0.0,0.0,9.043199429945666,6.0,74.0
JMAN_2481252,2023-01-06,0.0,0.0,50.0,50.0,8.5,8.5,0.0,0.0,0.0,0.0,13.0,0.0,53.0
JMAN_9121993,2023-02-24,0.0,0.0,9.401423027166883,19.244149272612272,6.782406209573092,7.286464263124604,0.0,12.0,0.0,0.0,11.0,0.0,46.0
JMAN_2481216,2023-02-10,0.0,0.0,9.401423027166883,19.244149272612272,6.782406209573092,7.286464263124604,0.0,10.0,0.0,0.0,11.0,0.0,23.0
JMAN_9014565,2023-02-17,0.0,0.0,9.401423027166883,19.244149272612272,6.782406209573092,7.286464263124604,0.0,10.0,0.0,0.0,11.0,0.0,0.0
JMAN_2456322,2023-02-03,0.0,0.0,9.401423027166883,19.244149272612272,6.782406209573092,7.286464263124604,0.0,9.0,1.0,1.0,0.0,0.0,27.0
JMAN_2420440,2023-01-20,0.0,0.0,9.401423027166883,19.244149272612272,6.782406209573092,7.286464263124604,0.0,4.0,0.0,0.0,3.0,0.0,0.0
JMAN_9014743,2023-03-24,0.0,0.0,9.401423027166883,19.244149272612272,6.782406209573092,7.286464263124604,0.0,11.0,0.0,0.0,6.0,0.0,0.0
JMAN_9017463,2023-03-17,0.0,0.0,9.401423027166883,19.244149272612272,6.782406209573092,7.286464263124604,0.0,10.0,0.0,0.0,12.0,0.0,2.0
JMAN_18410413,2023-01-06,0.0,0.0,9.401423027166883,19.244149272612272,6.782406209573092,7.286464263124604,0.0,0.0,0.0,0.0,9.043199429945666,0.0,0.0
JMAN_2473827,2023-02-03,0.0,0.0,9.401423027166883,19.244149272612272,6.782406209573092,7.286464263124604,0.0,10.0,0.0,0.0,5.0,0.0,8.0
JMAN_9401641,2023-02-03,0.0,0.0,9.401423027166883,19.244149272612272,6.782406209573092,7.286464263124604,0.0,0.0,0.0,0.0,20.0,0.0,172.0
JMAN_2351429,2023-03-03,0.0,0.0,9.401423027166883,19.244149272612272,6.782406209573092,7.286464263124604,0.0,7.0,0.0,0.0,4.0,0.0,0.0
JMAN_18409541,2023-01-06,0.0,0.0,9.401423027166883,19.244149272612272,6.782406209573092,7.286464263124604,0.0,0.0,0.0,0.0,9.043199429945666,0.0,0.0
JMAN_9208635,2023-02-03,0.0,0.0,9.401423027166883,19.244149272612272,6.782406209573092,7.286464263124604,0.0,7.0,1.0,1.0,1.0,0.0,162.0
JMAN_9696461,2023-02-03,0.0,0.0,9.401423027166883,19.244149272612272,6.782406209573092,7.286464263124604,0.0,10.0,0.0,0.0,11.0,0.0,3.0
JMAN_9003568,2023-03-24,100.0,7.0,9.401423027166883,19.244149272612272,6.782406209573092,7.286464263124604,1.0,0.0,0.0,0.0,15.0,21.0,399.0
JMAN_2453581,2023-03-10,0.0,0.0,9.401423027166883,19.244149272612272,6.782406209573092,7.286464263124604,0.0,8.0,0.0,0.0,6.0,0.0,30.0
JMAN_9034647,2023-01-27,0.0,0.0,9.401423027166883,19.244149272612272,6.782406209573092,7.286464263124604,0.0,6.0,0.0,0.0,10.0,0.0,0.0
JMAN_2481883,2023-01-06,0.0,0.0,9.401423027166883,100.0,6.782406209573092,10.0,0.0,7.0,0.0,0.0,4.0,4.0,24.0
JMAN_2414128,2023-01-06,0.0,0.0,9.401423027166883,19.244149272612272,6.782406209573092,7.286464263124604,0.0,4.0,0.0,0.0,10.0,0.0,2710.0
JMAN_9039072,2023-02-17,0.0,0.0,9.401423027166883,19.244149272612272,6.782406209573092,7.286464263124604,0.0,10.0,0.0,0.0,11.0,0.0,0.0
JMAN_2379983,2023-02-03,0.0,0.0,9.401423027166883,19.244149272612272,6.782406209573092,7.286464263124604,0.0,0.0,0.0,0.0,14.0,0.0,0.0
JMAN_18271448,2023-02-24,0.0,0.0,9.401423027166883,19.244149272612272,6.782406209573092,7.286464263124604,0.0,0.0,0.0,0.0,9.043199429945666,0.0,0.0
JMAN_9007515,2023-01-27,0.0,0.0,9.401423027166883,19.244149272612272,6.782406209573092,7.286464263124604,0.0,2.0,0.0,0.0,1.0,0.0,37.0
JMAN_2317163,2023-03-17,0.0,0.0,9.401423027166883,19.244149272612272,6.782406209573092,7.286464263124604,0.0,0.0,0.0,0.0,15.0,0.0,22.0
JMAN_9084558,2023-03-24,0.0,0.0,9.401423027166883,19.244149272612272,6.782406209573092,7.286464263124604,0.0,10.0,0.0,0.0,12.0,0.0,0.0
JMAN_2481392,2023-01-20,0.0,0.0,9.401423027166883,19.244149272612272,6.782406209573092,7.286464263124604,0.0,8.0,0.0,0.0,10.0,0.0,6.0
JMAN_9396302,2023-01-27,0.0,0.0,-100.0,-66.7,4.0,4.7,0.0,2.0,0.0,0.0,1.0,0.0,127.0
JMAN_15044959,2023-03-03,0.0,0.0,9.401423027166883,19.244149272612272,6.782406209573092,7.286464263124604,0.0,0.0,0.0,0.0,9.043199429945666,0.0,4.0
JMAN_12608707,2023-01-13,0.0,0.0,9.401423027166883,19.244149272612272,6.782406209573092,7.286464263124604,0.0,0.0,0.0,0.0,9.043199429945666,0.0,0.0
JMAN_2439899,2023-03-17,0.0,0.0,9.401423027166883,19.244149272612272,6.782406209573092,7.286464263124604,1.0,14.0,0.0,0.0,1.0,0.0,26.0
JMAN_9174983,2023-03-24,100.0,20.0,9.401423027166883,19.244149272612272,6.782406209573092,7.286464263124604,0.0,8.0,0.0,0.0,12.0,10.0,71.0
JMAN_9023687,2023-01-06,0.0,0.0,9.401423027166883,19.244149272612272,6.782406209573092,7.286464263124604,0.0,7.0,0.0,0.0,4.0,0.0,142.0
JMAN_2474704,2023-02-17,0.0,0.0,9.401423027166883,19.244149272612272,6.782406209573092,7.286464263124604,0.0,0.0,0.0,0.0,14.0,0.0,16.0
JMAN_2475820,2023-03-24,0.0,0.0,9.401423027166883,19.244149272612272,6.782406209573092,7.286464263124604,0.0,10.0,0.0,0.0,1.0,0.0,0.0
JMAN_2477395,2023-03-31,0.0,0.0,9.401423027166883,19.244149272612272,6.782406209573092,7.286464263124604,0.0,11.0,0.0,0.0,6.0,0.0,0.0
JMAN_9008932,2023-02-10,0.0,0.0,9.401423027166883,19.244149272612272,6.782406209573092,7.286464263124604,0.0,10.0,1.0,1.0,0.0,0.0,5.0
JMAN_11126390,2023-03-31,0.0,0.0,9.401423027166883,19.244149272612272,6.782406209573092,7.286464263124604,0.0,8.0,1.0,1.0,0.0,0.0,139.0
JMAN_9007138,2023-02-17,0.0,0.0,9.401423027166883,19.244149272612272,6.782406209573092,7.286464263124604,0.0,8.0,0.0,0.0,3.0,0.0,0.0
JMAN_18410389,2023-03-17,0.0,0.0,9.401423027166883,19.244149272612272,6.782406209573092,7.286464263124604,0.0,0.0,0.0,0.0,9.043199429945666,0.0,0.0
JMAN_2481520,2023-03-17,0.0,0.0,9.401423027166883,100.0,6.782406209573092,10.0,0.0,10.0,0.0,0.0,12.0,1.0,104.0
JMAN_9492699,2023-03-31,0.0,0.0,9.401423027166883,19.244149272612272,6.782406209573092,7.286464263124604,0.0,0.0,0.0,0.0,15.0,0.0,97.0
JMAN_13717602,2023-03-10,0.0,0.0,9.401423027166883,19.244149272612272,6.782406209573092,7.286464263124604,0.0,10.0,0.0,0.0,9.043199429945666,0.0,10.0
JMAN_9332838,2023-01-06,0.0,0.0,9.401423027166883,19.244149272612272,6.782406209573092,7.286464263124604,0.0,5.0,0.0,0.0,10.0,0.0,0.0
JMAN_2449296,2023-03-17,0.0,0.0,9.401423027166883,19.244149272612272,6.782406209573092,7.286464263124604,0.0,11.0,0.0,0.0,6.0,0.0,0.0
JMAN_11018677,2023-01-20,0.0,0.0,9.401423027166883,0.0,6.782406209573092,8.0,0.0,8.0,0.0,0.0,10.0,0.0,26.0
JMAN_18409963,2023-03-24,0.0,0.0,9.401423027166883,19.244149272612272,6.782406209573092,7.286464263124604,0.0,0.0,0.0,0.0,9.043199429945666,0.0,0.0
JMAN_10025258,2023-03-24,0.0,0.0,9.401423027166883,19.244149272612272,6.782406209573092,7.286464263124604,0.0,8.0,0.0,0.0,12.0,0.0,0.0
JMAN_9754365,2023-02-10,0.0,0.0,9.401423027166883,19.244149272612272,6.782406209573092,7.286464263124604,0.0,12.0,0.0,0.0,11.0,0.0,10.0
JMAN_18410402,2023-02-24,0.0,0.0,9.401423027166883,19.244149272612272,6.782406209573092,7.286464263124604,0.0,0.0,0.0,0.0,9.043199429945666,0.0,0.0
JMAN_2454712,2023-03-03,0.0,0.0,9.401423027166883,19.244149272612272,6.782406209573092,7.286464263124604,0.0,11.0,0.0,0.0,12.0,0.0,0.0
JMAN_2461511,2023-03-24,0.0,0.0,9.401423027166883,19.244149272612272,6.782406209573092,7.286464263124604,0.0,10.0,0.0,0.0,12.0,0.0,6.0
JMAN_9218106,2023-02-24,0.0,0.0,9.401423027166883,19.244149272612272,6.782406209573092,7.286464263124604,0.0,8.0,0.0,0.0,11.0,0.0,0.0
JMAN_2445535,2023-02-03,50.0,17.0,-33.3,-50.0,7.3,6.8,0.0,9.0,0.0,0.0,11.0,0.0,0.0
JMAN_18410412,2023-01-20,0.0,0.0,9.401423027166883,19.244149272612272,6.782406209573092,7.286464263124604,0.0,0.0,0.0,0.0,9.043199429945666,0.0,0.0
JMAN_2379983,2023-02-10,0.0,0.0,9.401423027166883,19.244149272612272,6.782406209573092,7.286464263124604,0.0,0.0,0.0,0.0,14.0,0.0,0.0
JMAN_2457086,2023-03-31,0.0,0.0,9.401423027166883,19.244149272612272,6.782406209573092,7.286464263124604,0.0,11.0,0.0,0.0,6.0,0.0,6.0
JMAN_9039356,2023-03-17,100.0,15.0,9.401423027166883,19.244149272612272,6.782406209573092,7.286464263124604,0.0,5.0,0.0,0.0,3.0,0.0,109.0
JMAN_2412040,2023-02-03,100.0,25.0,9.401423027166883,19.244149272612272,6.782406209573092,7.286464263124604,0.0,9.0,1.0,1.0,0.0,36.0,1.0
JMAN_9001380,2023-02-17,0.0,0.0,9.401423027166883,19.244149272612272,6.782406209573092,7.286464263124604,0.0,11.0,0.0,0.0,5.0,0.0,0.0
JMAN_9018509,2023-03-10,0.0,0.0,9.401423027166883,19.244149272612272,6.782406209573092,7.286464263124604,1.0,8.0,0.0,0.0,6.0,0.0,191.0
JMAN_9038285,2023-01-27,0.0,0.0,9.401423027166883,19.244149272612272,6.782406209573092,7.286464263124604,0.0,2.0,0.0,0.0,1.0,0.0,0.0
JMAN_9150028,2023-02-03,0.0,0.0,-100.0,-100.0,0.0,0.0,0.0,7.0,1.0,1.0,1.0,0.0,0.0
JMAN_9075278,2023-03-17,0.0,0.0,9.401423027166883,19.244149272612272,6.782406209573092,7.286464263124604,0.0,11.0,0.0,0.0,6.0,0.0,9.0
JMAN_18411652,2023-02-24,0.0,0.0,9.401423027166883,19.244149272612272,6.782406209573092,7.286464263124604,0.0,0.0,0.0,0.0,9.043199429945666,0.0,0.0
JMAN_18362858,2023-02-10,0.0,0.0,9.401423027166883,19.244149272612272,6.782406209573092,7.286464263124604,0.0,0.0,0.0,0.0,9.043199429945666,0.0,0.0
JMAN_9328421,2023-02-17,0.0,0.0,9.401423027166883,19.244149272612272,6.782406209573092,7.286464263124604,0.0,11.0,0.0,0.0,5.0,0.0,519.0
JMAN_9096433,2023-01-13,100.0,100.0,9.401423027166883,19.244149272612272,6.782406209573092,7.286464263124604,0.0,0.0,0.0,0.0,13.0,0.0,167.0
JMAN_18410816,2023-02-10,0.0,0.0,9.401423027166883,19.244149272612272,6.782406209573092,7.286464263124604,0.0,0.0,0.0,0.0,9.043199429945666,0.0,0.0
JMAN_9032834,2023-03-31,0.0,0.0,9.401423027166883,19.244149272612272,6.782406209573092,7.286464263124604,0.0,11.0,0.0,0.0,6.0,0.0,16.0
JMAN_2235384,2023-03-10,0.0,0.0,9.401423027166883,19.244149272612272,6.782406209573092,7.286464263124604,0.0,0.0,0.0,0.0,15.0,0.0,116.0
JMAN_9022086,2023-02-17,100.0,50.0,9.401423027166883,19.244149272612272,6.782406209573092,7.286464263124604,0.0,11.0,0.0,0.0,5.0,0.0,2.0
JMAN_2474522,2023-03-17,0.0,0.0,100.0,100.0,10.0,10.0,0.0,10.0,0.0,0.0,12.0,0.0,19.0
JMAN_2374491,2023-01-27,0.0,0.0,9.401423027166883,19.244149272612272,6.782406209573092,7.286464263124604,0.0,8.0,0.0,0.0,6.0,0.0,25.0
JMAN_18410810,2023-01-06,0.0,0.0,9.401423027166883,19.244149272612272,6.782406209573092,7.286464263124604,0.0,0.0,0.0,0.0,9.043199429945666,0.0,0.0
JMAN_9026918,2023-01-27,0.0,0.0,9.401423027166883,19.244149272612272,6.782406209573092,7.286464263124604,0.0,6.0,0.0,0.0,2.0,0.0,0.0
JMAN_9028450,2023-03-24,0.0,33.0,9.401423027166883,-100.0,6.782406209573092,0.0,0.0,10.0,0.0,0.0,12.0,0.0,15.0
JMAN_2304165,2023-02-24,0.0,0.0,9.401423027166883,19.244149272612272,6.782406209573092,7.286464263124604,0.0,9.0,0.0,0.0,7.0,0.0,12.0
JMAN_9074060,2023-01-13,0.0,0.0,9.401423027166883,19.244149272612272,6.782406209573092,7.286464263124604,0.0,6.0,0.0,0.0,4.0,1.0,160.0
JMAN_9810546,2023-02-10,50.0,15.0,0.0,0.0,8.0,8.0,0.0,11.0,0.0,0.0,7.0,1.0,52.0
JMAN_2479512,2023-01-06,0.0,0.0,9.401423027166883,19.244149272612272,6.782406209573092,7.286464263124604,0.0,5.0,0.0,0.0,10.0,0.0,0.0
JMAN_11096413,2023-03-31,100.0,50.0,9.401423027166883,19.244149272612272,6.782406209573092,7.286464263124604,0.0,5.0,0.0,0.0,1.0,0.0,0.0
JMAN_2335690,2023-03-03,0.0,0.0,9.401423027166883,100.0,6.782406209573092,10.0,0.0,7.0,0.0,0.0,4.0,0.0,1.0
JMAN_9052224,2023-02-17,100.0,50.0,-100.0,-100.0,1.0,1.0,1.0,11.0,0.0,0.0,5.0,0.0,5.0
