id,score_date,discount_arr_usd,team_plus,pro_plus,ent_plus,discount_arr_usd_percentage,product_counts_percentage,total_pool_max_agents
JMAN_9773302,2023-03-10,0.0,0.0,0.0,0.0,100.0,100.0,0.0
JMAN_9022086,2023-01-20,0.0,1.0,1.0,1.0,100.0,100.0,0.0
JMAN_2467128,2023-02-17,0.0,1.0,1.0,0.0,100.0,100.0,0.0
JMAN_2440850,2023-03-24,0.0,1.0,1.0,0.0,100.0,100.0,0.0
JMAN_9014680,2023-02-10,0.0,1.0,0.0,0.0,100.0,100.0,0.0
JMAN_9001490,2023-01-27,0.0,1.0,1.0,0.0,100.0,100.0,0.0
JMAN_2481883,2023-03-24,0.0,1.0,1.0,0.0,100.0,100.0,0.0
JMAN_2444949,2023-02-10,0.0,1.0,1.0,0.0,100.0,100.0,0.0
JMAN_2473957,2023-01-27,0.0,1.0,0.0,0.0,100.0,100.0,0.0
JMAN_2448129,2023-03-17,0.0,1.0,1.0,1.0,100.0,100.0,0.0
JMAN_2383362,2023-01-27,0.0,1.0,1.0,0.0,100.0,100.0,0.0
JMAN_9272385,2023-02-03,0.0,1.0,1.0,0.0,100.0,100.0,0.0
JMAN_10355825,2023-03-03,0.0,0.0,0.0,0.0,100.0,100.0,0.0
JMAN_2405792,2023-03-03,0.0,1.0,1.0,1.0,100.0,100.0,0.0
JMAN_9014009,2023-03-24,0.0,1.0,1.0,0.0,100.0,100.0,0.0
JMAN_9014472,2023-03-17,0.0,0.0,0.0,0.0,100.0,100.0,0.0
JMAN_10487794,2023-02-17,0.0,1.0,1.0,1.0,100.0,100.0,0.0
JMAN_2433431,2023-01-06,0.0,0.0,0.0,0.0,100.0,100.0,0.0
JMAN_2473180,2023-01-06,0.0,1.0,1.0,1.0,100.0,100.0,0.0
JMAN_9544449,2023-02-17,0.0,1.0,0.0,0.0,100.0,100.0,0.0
JMAN_9839217,2023-03-03,0.0,1.0,1.0,0.0,100.0,100.0,0.0
JMAN_11075462,2023-03-10,0.0,1.0,1.0,0.0,100.0,100.0,0.0
JMAN_10159761,2023-03-24,0.0,1.0,0.0,0.0,100.0,100.0,0.0
JMAN_9023120,2023-02-17,0.0,1.0,1.0,0.0,100.0,100.0,0.0
JMAN_2452081,2023-03-03,0.0,1.0,0.0,0.0,100.0,100.0,0.0
JMAN_9121993,2023-02-17,0.0,1.0,1.0,1.0,100.0,100.0,0.0
JMAN_2479861,2023-03-17,0.0,1.0,1.0,0.0,100.0,100.0,0.0
JMAN_9038279,2023-03-03,0.0,1.0,1.0,1.0,100.0,100.0,0.0
JMAN_16157568,2023-01-13,0.0,1.0,0.0,0.0,100.0,100.0,0.0
JMAN_9022819,2023-02-24,0.0,0.0,0.0,0.0,100.0,100.0,0.0
JMAN_2457657,2023-01-13,0.0,0.0,0.0,0.0,100.0,100.0,0.0
JMAN_2451145,2023-03-31,0.0,1.0,1.0,0.0,100.0,100.0,0.0
JMAN_2478316,2023-01-13,-2555.4,1.0,1.0,1.0,-255440.0,100.0,0.0
JMAN_2479794,2023-02-24,0.0,1.0,1.0,0.0,0.0,100.0,0.0
JMAN_2471162,2023-02-24,0.0,1.0,1.0,0.0,100.0,100.0,0.0
JMAN_9019558,2023-01-20,0.0,1.0,1.0,0.0,100.0,100.0,0.0
JMAN_9028182,2023-02-17,0.0,1.0,0.0,0.0,100.0,100.0,0.0
JMAN_14724130,2023-01-06,-500.04,1.0,1.0,0.0,100.0,100.0,0.0
JMAN_10545373,2023-01-20,0.0,1.0,1.0,0.0,100.0,100.0,0.0
JMAN_2478377,2023-01-06,0.0,1.0,1.0,0.0,100.0,100.0,0.0
JMAN_9003424,2023-01-27,0.0,1.0,1.0,1.0,100.0,100.0,0.0
JMAN_2457086,2023-03-24,0.0,1.0,1.0,0.0,100.0,100.0,0.0
JMAN_9027462,2023-01-06,0.0,1.0,1.0,1.0,100.0,100.0,0.0
JMAN_9357280,2023-03-31,0.0,1.0,0.0,0.0,100.0,100.0,0.0
JMAN_9041676,2023-03-10,0.0,1.0,0.0,0.0,100.0,100.0,0.0
JMAN_2375471,2023-01-06,0.0,1.0,1.0,0.0,100.0,100.0,0.0
JMAN_2463460,2023-01-20,0.0,1.0,1.0,0.0,100.0,100.0,0.0
JMAN_2449317,2023-02-17,0.0,1.0,1.0,0.0,100.0,100.0,0.0
JMAN_2477395,2023-03-17,0.0,1.0,1.0,0.0,100.0,100.0,0.0
JMAN_9005620,2023-03-10,0.0,1.0,1.0,0.0,100.0,100.0,0.0
JMAN_2392015,2023-01-13,0.0,1.0,0.0,0.0,100.0,100.0,0.0
JMAN_18410793,2023-01-13,0.0,1.0,1.0,0.0,100.0,100.0,0.0
JMAN_9547049,2023-01-20,0.0,0.0,0.0,0.0,100.0,100.0,0.0
JMAN_18278892,2023-02-24,0.0,1.0,1.0,0.0,100.0,100.0,0.0
JMAN_18354320,2023-01-13,0.0,1.0,0.0,0.0,100.0,100.0,0.0
JMAN_2472150,2023-02-17,0.0,1.0,1.0,0.0,100.0,100.0,0.0
JMAN_2483165,2023-02-10,0.0,1.0,0.0,0.0,100.0,100.0,0.0
JMAN_12672269,2023-01-06,0.0,1.0,1.0,1.0,100.0,100.0,0.0
JMAN_9014366,2023-02-03,0.0,1.0,1.0,0.0,100.0,100.0,0.0
JMAN_2448264,2023-03-31,0.0,1.0,1.0,0.0,100.0,100.0,0.0
JMAN_2329335,2023-03-17,0.0,1.0,1.0,0.0,100.0,100.0,0.0
JMAN_9037385,2023-02-24,0.0,1.0,1.0,0.0,100.0,100.0,0.0
JMAN_2464018,2023-01-06,0.0,1.0,0.0,0.0,100.0,100.0,0.0
JMAN_9028146,2023-03-17,0.0,1.0,1.0,0.0,100.0,100.0,0.0
JMAN_2453592,2023-03-03,0.0,1.0,1.0,0.0,100.0,100.0,0.0
JMAN_2433986,2023-02-17,0.0,1.0,1.0,1.0,100.0,100.0,0.0
JMAN_14674125,2023-03-31,0.0,1.0,1.0,0.0,100.0,100.0,0.0
JMAN_2478636,2023-01-20,0.0,1.0,1.0,0.0,100.0,100.0,0.0
JMAN_9016561,2023-01-06,0.0,0.0,0.0,0.0,100.0,100.0,0.0
JMAN_9623963,2023-02-17,0.0,1.0,0.0,0.0,100.0,100.0,0.0
JMAN_10473228,2023-01-27,-2227.56,1.0,1.0,0.0,100.0,100.0,0.0
JMAN_9075221,2023-02-10,0.0,1.0,1.0,0.0,100.0,100.0,0.0
JMAN_2390976,2023-01-06,0.0,1.0,0.0,0.0,100.0,100.0,0.0
JMAN_16087982,2023-01-06,0.0,1.0,0.0,0.0,100.0,100.0,0.0
JMAN_9071046,2023-03-31,-617.4,1.0,0.0,0.0,100.0,100.0,0.0
JMAN_9319018,2023-02-24,0.0,1.0,0.0,0.0,100.0,100.0,0.0
JMAN_9008932,2023-01-20,0.0,1.0,1.0,0.0,100.0,100.0,0.0
JMAN_15223638,2023-02-03,0.0,1.0,0.0,0.0,100.0,100.0,0.0
JMAN_9108211,2023-02-17,0.0,1.0,0.0,0.0,100.0,100.0,0.0
JMAN_2449307,2023-02-03,0.0,0.0,0.0,0.0,100.0,100.0,0.0
JMAN_1286382,2023-01-13,0.0,1.0,1.0,1.0,100.0,100.0,0.0
JMAN_2483165,2023-03-24,0.0,1.0,0.0,0.0,100.0,100.0,0.0
JMAN_9021088,2023-02-10,0.0,1.0,1.0,0.0,100.0,100.0,0.0
JMAN_2458607,2023-01-13,0.0,0.0,0.0,0.0,100.0,100.0,0.0
JMAN_9081717,2023-03-03,0.0,1.0,1.0,1.0,100.0,100.0,0.0
JMAN_2449672,2023-01-20,0.0,0.0,0.0,0.0,100.0,100.0,0.0
JMAN_10025258,2023-01-13,0.0,0.0,0.0,0.0,100.0,100.0,0.0
JMAN_9004478,2023-03-10,0.0,1.0,1.0,0.0,100.0,100.0,0.0
JMAN_9026918,2023-02-24,0.0,0.0,0.0,0.0,100.0,100.0,0.0
JMAN_2463786,2023-03-10,0.0,1.0,1.0,0.0,100.0,100.0,0.0
JMAN_2460628,2023-03-10,0.0,1.0,1.0,0.0,100.0,100.0,0.0
JMAN_2452060,2023-03-17,0.0,1.0,1.0,0.0,100.0,100.0,0.0
JMAN_2463062,2023-01-13,0.0,1.0,1.0,1.0,100.0,100.0,0.0
JMAN_2472417,2023-01-27,0.0,1.0,1.0,0.0,100.0,100.0,0.0
JMAN_9003424,2023-02-03,0.0,1.0,1.0,1.0,100.0,100.0,0.0
JMAN_9377382,2023-01-06,0.0,1.0,1.0,0.0,100.0,100.0,0.0
JMAN_2459119,2023-02-24,0.0,1.0,1.0,0.0,100.0,100.0,0.0
JMAN_9316425,2023-03-17,0.0,1.0,1.0,0.0,100.0,100.0,0.0
JMAN_2464578,2023-02-24,0.0,1.0,1.0,0.0,100.0,100.0,0.0
JMAN_9021938,2023-02-17,0.0,1.0,1.0,1.0,100.0,100.0,0.0
JMAN_9007515,2023-02-24,0.0,1.0,1.0,0.0,100.0,100.0,0.0
JMAN_9585745,2023-02-03,0.0,1.0,1.0,1.0,100.0,100.0,0.0
JMAN_9022039,2023-01-27,0.0,1.0,1.0,0.0,100.0,100.0,0.0
JMAN_2480133,2023-03-31,0.0,0.0,0.0,0.0,100.0,100.0,0.0
JMAN_2480466,2023-02-24,0.0,0.0,0.0,0.0,100.0,100.0,0.0
JMAN_14850175,2023-01-27,0.0,1.0,1.0,0.0,100.0,100.0,0.0
JMAN_2468132,2023-01-20,0.0,1.0,0.0,0.0,100.0,100.0,0.0
JMAN_11623101,2023-02-03,0.0,1.0,0.0,0.0,100.0,100.0,0.0
JMAN_9015281,2023-03-03,0.0,1.0,0.0,0.0,100.0,100.0,0.0
JMAN_2452751,2023-03-31,0.0,1.0,0.0,0.0,100.0,100.0,0.0
JMAN_2479861,2023-03-31,0.0,1.0,1.0,0.0,100.0,100.0,0.0
JMAN_2457317,2023-03-17,0.0,0.0,0.0,0.0,100.0,100.0,0.0
JMAN_18410409,2023-03-03,0.0,1.0,0.0,0.0,100.0,100.0,0.0
JMAN_18354320,2023-02-10,0.0,1.0,0.0,0.0,100.0,100.0,0.0
JMAN_2473347,2023-03-17,0.0,1.0,1.0,0.0,100.0,100.0,0.0
JMAN_2436260,2023-03-17,0.0,1.0,1.0,0.0,100.0,100.0,0.0
JMAN_9024511,2023-03-31,0.0,1.0,0.0,0.0,100.0,100.0,0.0
JMAN_9391855,2023-03-03,0.0,1.0,0.0,0.0,100.0,100.0,0.0
JMAN_13756971,2023-02-17,-2559.6,1.0,1.0,0.0,100.0,100.0,0.0
JMAN_2472417,2023-02-24,0.0,1.0,1.0,0.0,100.0,100.0,0.0
JMAN_11762688,2023-02-17,0.0,1.0,1.0,0.0,100.0,100.0,0.0
JMAN_2461321,2023-02-17,0.0,1.0,1.0,0.0,100.0,100.0,0.0
JMAN_9001356,2023-01-27,0.0,1.0,1.0,0.0,100.0,100.0,0.0
JMAN_9001140,2023-02-10,0.0,1.0,1.0,0.0,100.0,100.0,0.0
JMAN_9014349,2023-02-03,0.0,1.0,1.0,1.0,100.0,100.0,0.0
JMAN_12452245,2023-03-03,0.0,1.0,0.0,0.0,100.0,100.0,0.0
JMAN_2473180,2023-02-24,0.0,1.0,1.0,1.0,100.0,100.0,0.0
JMAN_10188921,2023-02-03,0.0,1.0,1.0,0.0,100.0,100.0,0.0
JMAN_9181146,2023-02-10,0.0,1.0,0.0,0.0,100.0,100.0,0.0
JMAN_2443309,2023-03-10,0.0,1.0,1.0,0.0,100.0,100.0,0.0
JMAN_18410839,2023-03-31,0.0,1.0,0.0,0.0,100.0,100.0,0.0
JMAN_2429874,2023-03-24,0.0,1.0,0.0,0.0,100.0,100.0,0.0
JMAN_9018253,2023-01-27,0.0,1.0,1.0,0.0,100.0,100.0,0.0
JMAN_2477792,2023-02-03,0.0,1.0,1.0,0.0,100.0,100.0,0.0
JMAN_12647035,2023-01-27,0.0,1.0,0.0,0.0,100.0,100.0,0.0
JMAN_54374,2023-03-17,0.0,1.0,1.0,1.0,100.0,100.0,0.0
JMAN_9031987,2023-02-10,0.0,1.0,1.0,1.0,100.0,100.0,0.0
JMAN_2446015,2023-03-24,0.0,1.0,0.0,0.0,100.0,100.0,0.0
JMAN_9773302,2023-03-31,0.0,0.0,0.0,0.0,100.0,100.0,0.0
JMAN_9020100,2023-02-17,0.0,0.0,0.0,0.0,100.0,100.0,0.0
JMAN_18057083,2023-01-13,0.0,1.0,0.0,0.0,100.0,100.0,0.0
JMAN_2478316,2023-03-31,-2555.4,1.0,1.0,1.0,100.0,100.0,0.0
JMAN_2329335,2023-03-03,0.0,1.0,1.0,0.0,100.0,100.0,0.0
JMAN_10348982,2023-02-24,0.0,1.0,0.0,0.0,100.0,100.0,0.0
JMAN_9744797,2023-02-10,0.0,0.0,0.0,0.0,100.0,100.0,0.0
JMAN_9034647,2023-01-20,0.0,1.0,1.0,0.0,100.0,100.0,0.0
JMAN_2454576,2023-01-20,0.0,1.0,1.0,0.0,100.0,100.0,0.0
JMAN_9045452,2023-02-17,0.0,1.0,1.0,0.0,100.0,100.0,0.0
JMAN_16095045,2023-03-10,0.0,1.0,1.0,0.0,100.0,100.0,0.0
JMAN_2358714,2023-03-17,0.0,1.0,1.0,0.0,100.0,100.0,0.0
JMAN_10487794,2023-03-24,0.0,1.0,1.0,1.0,100.0,100.0,0.0
JMAN_9000902,2023-01-06,0.0,1.0,1.0,0.0,100.0,100.0,0.0
JMAN_2445988,2023-02-03,0.0,1.0,1.0,0.0,100.0,100.0,0.0
JMAN_10979316,2023-02-17,0.0,1.0,1.0,0.0,100.0,100.0,0.0
JMAN_9746946,2023-03-31,0.0,1.0,1.0,0.0,100.0,100.0,0.0
JMAN_2448185,2023-02-17,0.0,1.0,1.0,1.0,100.0,100.0,0.0
JMAN_2463558,2023-03-03,0.0,1.0,0.0,0.0,100.0,100.0,0.0
JMAN_2454706,2023-02-17,0.0,1.0,1.0,0.0,100.0,100.0,0.0
JMAN_2461772,2023-02-24,0.0,0.0,0.0,0.0,100.0,100.0,0.0
JMAN_9000371,2023-02-10,0.0,1.0,1.0,0.0,100.0,100.0,0.0
JMAN_2477855,2023-02-03,0.0,1.0,1.0,0.0,100.0,100.0,0.0
JMAN_9025908,2023-01-27,0.0,0.0,0.0,0.0,100.0,100.0,0.0
JMAN_2477855,2023-01-27,0.0,1.0,1.0,0.0,100.0,100.0,0.0
JMAN_16222667,2023-01-27,0.0,1.0,0.0,0.0,100.0,100.0,0.0
JMAN_9031253,2023-02-17,0.0,1.0,1.0,1.0,100.0,100.0,0.0
JMAN_9042513,2023-03-17,0.0,0.0,0.0,0.0,100.0,100.0,0.0
JMAN_2449549,2023-02-17,0.0,0.0,0.0,0.0,100.0,100.0,0.0
JMAN_2461858,2023-01-27,0.0,1.0,1.0,0.0,100.0,100.0,0.0
JMAN_18411660,2023-02-24,0.0,1.0,0.0,0.0,100.0,100.0,0.0
JMAN_2457215,2023-02-24,0.0,1.0,1.0,1.0,100.0,100.0,0.0
JMAN_18410388,2023-03-24,0.0,1.0,0.0,0.0,100.0,100.0,0.0
JMAN_2255243,2023-01-27,0.0,0.0,0.0,0.0,100.0,100.0,0.0
JMAN_2447679,2023-02-10,0.0,0.0,0.0,0.0,100.0,100.0,0.0
JMAN_9036591,2023-03-24,0.0,1.0,1.0,1.0,100.0,100.0,0.0
JMAN_18057083,2023-01-20,0.0,1.0,0.0,0.0,100.0,100.0,0.0
JMAN_2457657,2023-03-17,0.0,0.0,0.0,0.0,100.0,100.0,0.0
JMAN_2460735,2023-03-03,0.0,1.0,1.0,0.0,100.0,100.0,0.0
JMAN_2449227,2023-03-24,0.0,1.0,0.0,0.0,100.0,100.0,0.0
JMAN_9210682,2023-03-31,0.0,0.0,0.0,0.0,100.0,100.0,0.0
JMAN_16090733,2023-03-24,0.0,1.0,0.0,0.0,100.0,100.0,0.0
JMAN_10744386,2023-03-31,0.0,1.0,1.0,0.0,100.0,100.0,0.0
JMAN_9031935,2023-01-27,0.0,1.0,1.0,0.0,100.0,100.0,0.0
JMAN_2453288,2023-03-03,0.0,1.0,1.0,0.0,100.0,100.0,0.0
JMAN_9003725,2023-03-03,0.0,1.0,0.0,0.0,100.0,100.0,0.0
JMAN_10303029,2023-03-24,0.0,1.0,1.0,1.0,100.0,100.0,0.0
JMAN_2470882,2023-03-03,0.0,1.0,1.0,0.0,100.0,100.0,0.0
JMAN_2449786,2023-03-10,0.0,1.0,1.0,0.0,100.0,100.0,0.0
JMAN_11633303,2023-03-24,0.0,1.0,1.0,0.0,100.0,100.0,0.0
JMAN_18411233,2023-02-03,0.0,1.0,0.0,0.0,100.0,100.0,0.0
JMAN_9021651,2023-02-24,0.0,1.0,0.0,0.0,100.0,100.0,0.0
JMAN_2480393,2023-02-17,0.0,1.0,1.0,0.0,100.0,100.0,0.0
JMAN_18409952,2023-03-03,0.0,1.0,0.0,0.0,100.0,100.0,0.0
JMAN_18409952,2023-03-17,0.0,1.0,0.0,0.0,100.0,100.0,0.0
JMAN_9611076,2023-02-17,0.0,1.0,1.0,0.0,100.0,100.0,0.0
JMAN_2462757,2023-02-24,0.0,0.0,0.0,0.0,100.0,100.0,0.0
JMAN_9328421,2023-03-17,0.0,1.0,1.0,0.0,100.0,100.0,0.0
JMAN_11249333,2023-03-03,0.0,1.0,1.0,0.0,100.0,100.0,0.0
JMAN_9311958,2023-02-24,0.0,1.0,1.0,0.0,100.0,100.0,0.0
JMAN_9014882,2023-03-31,0.0,0.0,0.0,0.0,100.0,100.0,0.0
JMAN_2458137,2023-03-17,0.0,1.0,0.0,0.0,100.0,100.0,0.0
JMAN_9026918,2023-02-03,0.0,0.0,0.0,0.0,100.0,100.0,0.0
JMAN_9361784,2023-01-13,-132.24,1.0,1.0,0.0,100.0,30.0,0.0
JMAN_16719774,2023-02-03,0.0,1.0,1.0,0.0,100.0,100.0,0.0
JMAN_11762688,2023-03-31,0.0,1.0,1.0,0.0,100.0,100.0,0.0
JMAN_9032079,2023-03-24,0.0,1.0,1.0,1.0,100.0,100.0,0.0
JMAN_9118267,2023-02-17,0.0,1.0,1.0,0.0,100.0,100.0,0.0
JMAN_10429945,2023-02-17,-42000.0,1.0,1.0,0.0,100.0,100.0,0.0
JMAN_10303029,2023-03-03,0.0,1.0,1.0,1.0,100.0,100.0,0.0
JMAN_9022517,2023-02-03,0.0,1.0,1.0,0.0,100.0,100.0,0.0
JMAN_2464661,2023-03-03,0.0,1.0,0.0,0.0,100.0,100.0,0.0
JMAN_2437417,2023-01-20,0.0,1.0,1.0,0.0,100.0,100.0,0.0
JMAN_2481518,2023-03-17,0.0,1.0,1.0,0.0,100.0,100.0,0.0
JMAN_2461046,2023-02-17,0.0,1.0,1.0,1.0,100.0,100.0,0.0
JMAN_9001024,2023-03-24,0.0,1.0,0.0,0.0,100.0,100.0,0.0
JMAN_2476321,2023-03-03,0.0,1.0,1.0,0.0,100.0,100.0,0.0
JMAN_14459683,2023-02-10,-891.0,1.0,1.0,0.0,100.0,100.0,0.0
JMAN_9089265,2023-03-17,0.0,1.0,1.0,0.0,100.0,100.0,0.0
JMAN_2446292,2023-02-17,0.0,0.0,0.0,0.0,100.0,100.0,0.0
JMAN_9100265,2023-02-10,0.0,1.0,1.0,1.0,100.0,100.0,0.0
JMAN_2474690,2023-03-24,0.0,1.0,1.0,0.0,100.0,100.0,0.0
JMAN_2457731,2023-01-06,0.0,0.0,0.0,0.0,100.0,100.0,0.0
JMAN_18410413,2023-03-17,0.0,1.0,0.0,0.0,100.0,100.0,0.0
JMAN_2331419,2023-03-31,0.0,1.0,1.0,0.0,100.0,100.0,0.0
JMAN_9449275,2023-03-17,0.0,1.0,0.0,0.0,100.0,100.0,0.0
JMAN_9898535,2023-01-20,0.0,0.0,0.0,0.0,100.0,100.0,0.0
JMAN_9898535,2023-03-24,0.0,0.0,0.0,0.0,100.0,100.0,0.0
JMAN_2481547,2023-01-27,0.0,0.0,0.0,0.0,100.0,100.0,0.0
JMAN_2448264,2023-01-20,0.0,1.0,1.0,0.0,100.0,100.0,0.0
JMAN_9747161,2023-02-03,0.0,1.0,1.0,0.0,100.0,100.0,0.0
JMAN_2438346,2023-01-13,0.0,1.0,1.0,0.0,100.0,100.0,0.0
JMAN_10179474,2023-01-13,0.0,0.0,0.0,0.0,100.0,100.0,0.0
JMAN_15336980,2023-01-13,0.0,1.0,0.0,0.0,100.0,100.0,0.0
JMAN_18410384,2023-01-06,0.0,1.0,1.0,1.0,100.0,100.0,0.0
JMAN_18410813,2023-03-24,0.0,1.0,1.0,0.0,100.0,100.0,0.0
JMAN_2444091,2023-03-31,0.0,0.0,0.0,0.0,100.0,100.0,0.0
JMAN_2456787,2023-03-31,-155.28,1.0,1.0,0.0,100.0,100.0,0.0
JMAN_9039356,2023-03-24,0.0,1.0,1.0,1.0,100.0,100.0,0.0
JMAN_9021253,2023-01-20,0.0,1.0,1.0,1.0,100.0,100.0,0.0
JMAN_11272416,2023-02-10,0.0,1.0,1.0,0.0,100.0,100.0,0.0
JMAN_9015562,2023-01-13,0.0,0.0,0.0,0.0,100.0,100.0,0.0
JMAN_2446890,2023-03-31,0.0,0.0,0.0,0.0,100.0,100.0,0.0
JMAN_2338685,2023-02-10,0.0,1.0,0.0,0.0,100.0,100.0,0.0
JMAN_2453223,2023-03-17,0.0,1.0,0.0,0.0,100.0,100.0,0.0
JMAN_2448716,2023-03-10,0.0,1.0,1.0,0.0,100.0,100.0,0.0
JMAN_9008932,2023-02-03,0.0,1.0,1.0,0.0,100.0,100.0,0.0
JMAN_18410841,2023-02-10,0.0,1.0,0.0,0.0,100.0,100.0,0.0
JMAN_2482605,2023-03-17,0.0,1.0,0.0,0.0,100.0,100.0,0.0
JMAN_9173832,2023-01-06,0.0,1.0,0.0,0.0,100.0,100.0,0.0
JMAN_18410793,2023-01-06,0.0,1.0,1.0,0.0,100.0,100.0,0.0
JMAN_18409944,2023-02-24,0.0,1.0,0.0,0.0,100.0,100.0,0.0
JMAN_2441230,2023-02-17,0.0,1.0,1.0,0.0,100.0,100.0,0.0
JMAN_9999715,2023-03-17,0.0,1.0,1.0,0.0,100.0,100.0,0.0
JMAN_2483165,2023-02-17,0.0,1.0,0.0,0.0,100.0,100.0,0.0
JMAN_9019035,2023-01-27,0.0,1.0,1.0,0.0,100.0,100.0,0.0
JMAN_9449275,2023-01-27,0.0,1.0,0.0,0.0,100.0,100.0,0.0
JMAN_2473799,2023-02-03,0.0,1.0,0.0,0.0,100.0,100.0,0.0
JMAN_9004478,2023-02-24,0.0,1.0,1.0,0.0,100.0,100.0,0.0
JMAN_9182542,2023-03-17,0.0,1.0,1.0,0.0,100.0,100.0,0.0
JMAN_9028182,2023-03-31,0.0,1.0,0.0,0.0,100.0,100.0,0.0
JMAN_2469850,2023-02-10,0.0,0.0,0.0,0.0,100.0,100.0,0.0
JMAN_9003424,2023-02-10,0.0,1.0,1.0,1.0,100.0,100.0,0.0
JMAN_11618371,2023-02-10,-1188.0,1.0,1.0,0.0,100.0,100.0,0.0
JMAN_12452245,2023-02-10,0.0,1.0,0.0,0.0,100.0,100.0,0.0
JMAN_9032443,2023-02-10,0.0,1.0,1.0,0.0,100.0,100.0,0.0
JMAN_9396302,2023-03-17,0.0,1.0,1.0,0.0,100.0,100.0,0.0
JMAN_9084076,2023-03-24,0.0,1.0,1.0,0.0,100.0,100.0,0.0
JMAN_9018227,2023-02-10,0.0,1.0,1.0,0.0,100.0,100.0,0.0
JMAN_9174983,2023-01-27,0.0,1.0,1.0,1.0,100.0,100.0,0.0
JMAN_2482561,2023-03-17,0.0,0.0,0.0,0.0,100.0,100.0,0.0
JMAN_2457215,2023-01-27,0.0,1.0,1.0,1.0,100.0,100.0,0.0
JMAN_9173832,2023-02-03,0.0,1.0,0.0,0.0,100.0,100.0,0.0
JMAN_2429072,2023-02-17,0.0,1.0,1.0,0.0,100.0,100.0,0.0
JMAN_2474276,2023-03-10,0.0,1.0,0.0,0.0,100.0,100.0,0.0
JMAN_9525135,2023-02-10,-948.0,1.0,1.0,1.0,100.0,100.0,0.0
JMAN_2483165,2023-01-06,0.0,1.0,0.0,0.0,100.0,100.0,0.0
JMAN_2475116,2023-03-24,0.0,1.0,1.0,0.0,100.0,100.0,0.0
JMAN_9086153,2023-01-20,0.0,1.0,1.0,1.0,100.0,100.0,0.0
JMAN_16358561,2023-01-06,0.0,1.0,1.0,0.0,100.0,100.0,0.0
JMAN_10348982,2023-03-24,0.0,1.0,0.0,0.0,100.0,100.0,0.0
JMAN_9309647,2023-03-10,0.0,1.0,1.0,0.0,100.0,100.0,0.0
JMAN_2454663,2023-01-06,0.0,0.0,0.0,0.0,100.0,100.0,0.0
JMAN_2453592,2023-02-03,0.0,1.0,1.0,0.0,100.0,100.0,0.0
JMAN_9361784,2023-03-03,-132.24,1.0,1.0,0.0,100.0,100.0,0.0
JMAN_2445795,2023-03-17,0.0,0.0,0.0,0.0,100.0,100.0,0.0
JMAN_2469170,2023-01-27,0.0,1.0,1.0,1.0,100.0,100.0,0.0
JMAN_2469170,2023-01-06,0.0,1.0,1.0,1.0,100.0,100.0,0.0
JMAN_2481898,2023-03-10,0.0,1.0,0.0,0.0,100.0,100.0,0.0
JMAN_2478786,2023-01-20,0.0,1.0,1.0,0.0,100.0,100.0,0.0
JMAN_9396302,2023-02-24,0.0,1.0,1.0,0.0,100.0,100.0,0.0
JMAN_9182744,2023-03-10,0.0,1.0,0.0,0.0,100.0,100.0,0.0
JMAN_9020722,2023-03-03,0.0,0.0,0.0,0.0,100.0,100.0,0.0
JMAN_9079368,2023-02-24,0.0,1.0,1.0,0.0,100.0,100.0,0.0
JMAN_2396226,2023-01-27,0.0,0.0,0.0,0.0,100.0,100.0,0.0
JMAN_2479438,2023-03-10,0.0,1.0,1.0,0.0,100.0,100.0,0.0
JMAN_9008538,2023-03-31,0.0,1.0,1.0,0.0,100.0,100.0,0.0
JMAN_9003648,2023-03-17,0.0,1.0,1.0,0.0,100.0,100.0,0.0
JMAN_18410841,2023-01-13,0.0,1.0,0.0,0.0,100.0,100.0,0.0
JMAN_2468349,2023-01-06,0.0,1.0,1.0,0.0,100.0,100.0,0.0
JMAN_2429072,2023-02-24,0.0,1.0,1.0,0.0,100.0,100.0,0.0
JMAN_2446861,2023-03-24,0.0,1.0,0.0,0.0,100.0,100.0,0.0
JMAN_16157568,2023-02-10,0.0,1.0,0.0,0.0,100.0,100.0,0.0
JMAN_18409554,2023-02-10,0.0,1.0,0.0,0.0,100.0,100.0,0.0
JMAN_2472287,2023-01-27,0.0,0.0,0.0,0.0,100.0,100.0,0.0
JMAN_9032834,2023-01-20,0.0,1.0,1.0,0.0,100.0,100.0,0.0
JMAN_9406927,2023-02-10,-46764.0,1.0,1.0,1.0,100.0,100.0,0.0
JMAN_17088061,2023-03-31,0.0,1.0,0.0,0.0,100.0,100.0,0.0
JMAN_9016394,2023-01-13,0.0,1.0,1.0,0.0,100.0,100.0,0.0
JMAN_10715453,2023-03-03,0.0,1.0,0.0,0.0,100.0,100.0,0.0
JMAN_2463159,2023-01-06,0.0,1.0,0.0,0.0,100.0,100.0,0.0
JMAN_11200796,2023-03-10,0.0,1.0,1.0,0.0,100.0,100.0,0.0
JMAN_14450264,2023-01-20,0.0,1.0,1.0,0.0,100.0,100.0,0.0
JMAN_2458404,2023-02-03,0.0,0.0,0.0,0.0,100.0,100.0,0.0
JMAN_9001140,2023-03-31,0.0,1.0,1.0,0.0,100.0,100.0,0.0
JMAN_18351475,2023-02-03,0.0,1.0,0.0,0.0,100.0,100.0,0.0
JMAN_2481280,2023-03-10,0.0,1.0,1.0,0.0,100.0,100.0,0.0
JMAN_9329562,2023-01-20,0.0,1.0,1.0,0.0,100.0,100.0,0.0
